date,year,month,n34_anom,oni_center,mei,n34_lag1,n34_lag2,n34_lag3,n34_lag6,n34_lag12,n34_roll3,n34_roll5,n34_trend1,n34_trend3,month_sin,month_cos,mei_lag1,mei_lag3,state_now,target_n34_anom_t3,target_oni_t3,target_state,persist_pred_state,has_core_features,mei_available,has_target,split
1982-05,1982,5,0.45,0.66,-0.11,0.21,0.13,-0.17,-0.41,-0.57,0.2633,0.15,0.24,0.62,0.5,-0.866,-0.37,-0.5,Neutral,0.73,1.07,El Nino,Neutral,True,True,True,train
1982-06,1982,6,0.53,0.72,0.63,0.45,0.21,0.13,-0.2,-0.46,0.3967,0.23,0.08,0.4,0.0,-1.0,-0.11,-0.28,Neutral,1.49,1.58,El Nino,Neutral,True,True,True,train
1982-07,1982,7,0.37,0.79,1.65,0.53,0.45,0.21,0.13,-0.64,0.45,0.338,-0.16,0.16,-0.5,-0.866,0.63,-0.37,Neutral,1.99,1.97,El Nino,Neutral,True,True,True,train
1982-08,1982,8,0.73,1.07,1.91,0.37,0.53,0.45,-0.17,-0.53,0.5433,0.458,0.36,0.28,-0.866,-0.5,1.65,-0.11,El Nino,1.92,2.18,El Nino,El Nino,True,True,True,train
1982-09,1982,9,1.49,1.58,1.68,0.73,0.37,0.53,0.13,-0.19,0.8633,0.714,0.76,0.96,-1.0,-0.0,1.91,0.63,El Nino,2.2,2.23,El Nino,El Nino,True,True,True,train
1982-10,1982,10,1.99,1.97,1.77,1.49,0.73,0.37,0.21,-0.3,1.4033,1.022,0.5,1.62,-0.866,0.5,1.68,1.65,El Nino,2.35,2.18,El Nino,El Nino,True,True,True,train
1982-11,1982,11,1.92,2.18,2.13,1.99,1.49,0.73,0.45,-0.41,1.8,1.3,-0.07,1.19,-0.5,0.866,1.77,1.91,El Nino,1.94,1.92,El Nino,El Nino,True,True,True,train
1982-12,1982,12,2.2,2.23,2.36,1.92,1.99,1.49,0.53,-0.2,2.0367,1.666,0.28,0.71,-0.0,1.0,2.13,1.68,El Nino,1.38,1.54,El Nino,El Nino,True,True,True,train
1983-01,1983,1,2.35,2.18,2.47,2.2,1.92,1.99,0.37,0.13,2.1567,1.99,0.15,0.36,0.5,0.866,2.36,1.77,El Nino,0.95,1.29,El Nino,El Nino,True,True,True,train
1983-02,1983,2,1.94,1.92,2.66,2.35,2.2,1.92,0.73,-0.17,2.1633,2.08,-0.41,0.02,0.866,0.5,2.47,2.13,El Nino,0.9,1.06,El Nino,El Nino,True,True,True,train
1983-03,1983,3,1.38,1.54,2.6,1.94,2.35,2.2,1.49,0.13,1.89,1.958,-0.56,-0.82,1.0,0.0,2.66,2.36,El Nino,0.54,0.72,El Nino,El Nino,True,True,True,train
1983-04,1983,4,0.95,1.29,2.75,1.38,1.94,2.35,1.99,0.21,1.4233,1.764,-0.43,-1.4,0.866,-0.5,2.6,2.47,El Nino,-0.11,0.31,Neutral,El Nino,True,True,True,train
1983-05,1983,5,0.9,1.06,2.85,0.95,1.38,1.94,1.92,0.45,1.0767,1.504,-0.05,-1.04,0.5,-0.866,2.75,2.66,El Nino,-0.27,-0.08,Neutral,El Nino,True,True,True,train
1983-06,1983,6,0.54,0.72,1.96,0.9,0.95,1.38,2.2,0.53,0.7967,1.142,-0.36,-0.84,0.0,-1.0,2.85,2.6,El Nino,-0.52,-0.46,Neutral,El Nino,True,True,True,train
1983-07,1983,7,-0.11,0.31,0.63,0.54,0.9,0.95,2.35,0.37,0.4433,0.732,-0.65,-1.06,-0.5,-0.866,1.96,2.75,Neutral,-1.16,-0.81,La Nina,Neutral,True,True,True,train
1983-08,1983,8,-0.27,-0.08,-0.17,-0.11,0.54,0.9,1.94,0.73,0.0533,0.402,-0.16,-1.17,-0.866,-0.5,0.63,2.85,Neutral,-1.29,-1.0,La Nina,Neutral,True,True,True,train
1983-09,1983,9,-0.52,-0.46,-0.5,-0.27,-0.11,0.54,1.38,1.49,-0.3,0.108,-0.25,-1.06,-1.0,-0.0,-0.17,1.96,Neutral,-1.03,-0.91,La Nina,Neutral,True,True,True,train
1983-10,1983,10,-1.16,-0.81,-0.53,-0.52,-0.27,-0.11,0.95,1.99,-0.65,-0.304,-0.64,-1.05,-0.866,0.5,-0.5,0.63,La Nina,-0.67,-0.6,La Nina,La Nina,True,True,True,train
1983-11,1983,11,-1.29,-1.0,-0.47,-1.16,-0.52,-0.27,0.9,1.92,-0.99,-0.67,-0.13,-1.02,-0.5,0.866,-0.53,-0.17,La Nina,-0.19,-0.42,Neutral,La Nina,True,True,True,train
1983-12,1983,12,-1.03,-0.91,-0.5,-1.29,-1.16,-0.52,0.54,2.2,-1.16,-0.854,0.26,-0.51,-0.0,1.0,-0.47,-0.5,La Nina,-0.52,-0.34,Neutral,La Nina,True,True,True,train
1984-01,1984,1,-0.67,-0.6,-0.55,-1.03,-1.29,-1.16,-0.11,2.35,-0.9967,-0.934,0.36,0.49,0.5,0.866,-0.5,-0.53,La Nina,-0.68,-0.43,Neutral,La Nina,True,True,True,train
1984-02,1984,2,-0.19,-0.42,-0.56,-0.67,-1.03,-1.29,-0.27,1.94,-0.63,-0.868,0.48,1.1,0.866,0.5,-0.55,-0.47,La Nina,-0.73,-0.51,La Nina,La Nina,True,True,True,train
1984-03,1984,3,-0.52,-0.34,-0.17,-0.19,-0.67,-1.03,-0.52,1.38,-0.46,-0.74,-0.33,0.51,1.0,0.0,-0.56,-0.5,Neutral,-0.9,-0.45,Neutral,Neutral,True,True,True,train
1984-04,1984,4,-0.68,-0.43,0.06,-0.52,-0.19,-0.67,-1.16,0.95,-0.4633,-0.618,-0.16,-0.01,0.866,-0.5,-0.17,-0.55,Neutral,-0.5,-0.3,Neutral,Neutral,True,True,True,train
1984-05,1984,5,-0.73,-0.51,-0.46,-0.68,-0.52,-0.19,-1.29,0.9,-0.6433,-0.558,-0.05,-0.54,0.5,-0.866,0.06,-0.56,La Nina,-0.24,-0.16,Neutral,La Nina,True,True,True,train
1984-06,1984,6,-0.9,-0.45,-0.69,-0.73,-0.68,-0.52,-1.03,0.54,-0.77,-0.604,-0.17,-0.38,0.0,-1.0,-0.46,-0.17,La Nina,-0.34,-0.24,Neutral,La Nina,True,True,True,train
1984-07,1984,7,-0.5,-0.3,-0.35,-0.9,-0.73,-0.68,-0.67,-0.11,-0.71,-0.666,0.4,0.18,-0.5,-0.866,-0.69,0.06,La Nina,-0.67,-0.56,La Nina,La Nina,True,True,True,train
1984-08,1984,8,-0.24,-0.16,-0.19,-0.5,-0.9,-0.73,-0.19,-0.27,-0.5467,-0.61,0.26,0.49,-0.866,-0.5,-0.35,-0.46,La Nina,-1.19,-0.92,La Nina,La Nina,True,True,True,train
1984-09,1984,9,-0.34,-0.24,-0.14,-0.24,-0.5,-0.9,-0.52,-0.52,-0.36,-0.542,-0.1,0.56,-1.0,-0.0,-0.19,-0.69,Neutral,-1.34,-1.14,La Nina,Neutral,True,True,True,train
1984-10,1984,10,-0.67,-0.56,-0.19,-0.34,-0.24,-0.5,-0.68,-1.16,-0.4167,-0.53,-0.33,-0.17,-0.866,0.5,-0.14,-0.35,Neutral,-1.16,-1.04,La Nina,Neutral,True,True,True,train
1984-11,1984,11,-1.19,-0.92,-0.58,-0.67,-0.34,-0.24,-0.73,-1.29,-0.7333,-0.588,-0.52,-0.95,-0.5,0.866,-0.19,-0.19,La Nina,-0.72,-0.85,La Nina,La Nina,True,True,True,train
1984-12,1984,12,-1.34,-1.14,-0.29,-1.19,-0.67,-0.34,-0.9,-1.03,-1.0667,-0.756,-0.15,-1.0,-0.0,1.0,-0.58,-0.14,La Nina,-0.79,-0.77,La Nina,La Nina,True,True,True,train
1985-01,1985,1,-1.16,-1.04,-0.26,-1.34,-1.19,-0.67,-0.5,-0.67,-1.23,-0.94,0.18,-0.49,0.5,0.866,-0.29,-0.19,La Nina,-1.18,-0.78,La Nina,La Nina,True,True,True,train
1985-02,1985,2,-0.72,-0.85,-0.58,-1.16,-1.34,-1.19,-0.24,-0.19,-1.0733,-1.016,0.44,0.47,0.866,0.5,-0.26,-0.58,La Nina,-1.03,-0.78,La Nina,La Nina,True,True,True,train
1985-03,1985,3,-0.79,-0.77,-0.6,-0.72,-1.16,-1.34,-0.34,-0.52,-0.89,-1.04,-0.07,0.55,1.0,0.0,-0.58,-0.29,La Nina,-0.91,-0.63,La Nina,La Nina,True,True,True,train
1985-04,1985,4,-1.18,-0.78,-0.77,-0.79,-0.72,-1.16,-0.67,-0.68,-0.8967,-1.038,-0.39,-0.02,0.866,-0.5,-0.6,-0.26,La Nina,-0.74,-0.49,Neutral,La Nina,True,True,True,train
1985-05,1985,5,-1.03,-0.78,-1.23,-1.18,-0.79,-0.72,-1.19,-0.73,-1.0,-0.976,0.15,-0.31,0.5,-0.866,-0.77,-0.58,La Nina,-0.56,-0.46,Neutral,La Nina,True,True,True,train
1985-06,1985,6,-0.91,-0.63,-0.67,-1.03,-1.18,-0.79,-1.34,-0.9,-1.04,-0.926,0.12,-0.12,0.0,-1.0,-1.23,-0.6,La Nina,-0.7,-0.4,Neutral,La Nina,True,True,True,train
1985-07,1985,7,-0.74,-0.49,-0.1,-0.91,-1.03,-1.18,-1.16,-0.5,-0.8933,-0.93,0.17,0.44,-0.5,-0.866,-0.67,-0.77,La Nina,-0.49,-0.35,Neutral,La Nina,True,True,True,train
1985-08,1985,8,-0.56,-0.46,-0.49,-0.74,-0.91,-1.03,-0.72,-0.24,-0.7367,-0.884,0.18,0.47,-0.866,-0.5,-0.1,-1.23,La Nina,-0.37,-0.27,Neutral,La Nina,True,True,True,train
1985-09,1985,9,-0.7,-0.4,-0.56,-0.56,-0.74,-0.91,-0.79,-0.34,-0.6667,-0.788,-0.14,0.21,-1.0,-0.0,-0.49,-0.67,La Nina,-0.41,-0.36,Neutral,La Nina,True,True,True,train
1985-10,1985,10,-0.49,-0.35,-0.08,-0.7,-0.56,-0.74,-1.18,-0.67,-0.5833,-0.68,0.21,0.25,-0.866,0.5,-0.56,-0.1,La Nina,-0.66,-0.49,Neutral,La Nina,True,True,True,train
1985-11,1985,11,-0.37,-0.27,-0.06,-0.49,-0.7,-0.56,-1.03,-1.19,-0.52,-0.572,0.12,0.19,-0.5,0.866,-0.08,-0.49,La Nina,-0.71,-0.47,Neutral,La Nina,True,True,True,train
1985-12,1985,12,-0.41,-0.36,-0.42,-0.37,-0.49,-0.7,-0.91,-1.34,-0.4233,-0.506,-0.04,0.29,-0.0,1.0,-0.06,-0.56,Neutral,-0.42,-0.31,Neutral,Neutral,True,True,True,train
1986-01,1986,1,-0.66,-0.49,-0.4,-0.41,-0.37,-0.49,-0.74,-1.16,-0.48,-0.526,-0.25,-0.17,0.5,0.866,-0.42,-0.08,Neutral,-0.33,-0.2,Neutral,Neutral,True,True,True,train
1986-02,1986,2,-0.71,-0.47,-0.34,-0.66,-0.41,-0.37,-0.56,-0.72,-0.5933,-0.528,-0.05,-0.34,0.866,0.5,-0.4,-0.06,La Nina,-0.53,-0.12,Neutral,La Nina,True,True,True,train
1986-03,1986,3,-0.42,-0.31,-0.39,-0.71,-0.66,-0.41,-0.7,-0.79,-0.5967,-0.514,0.29,-0.01,1.0,0.0,-0.34,-0.42,La Nina,-0.31,-0.04,Neutral,La Nina,True,True,True,train
1986-04,1986,4,-0.33,-0.2,-0.53,-0.42,-0.71,-0.66,-0.49,-1.18,-0.4867,-0.506,0.09,0.33,0.866,-0.5,-0.39,-0.4,Neutral,-0.11,0.22,Neutral,Neutral,True,True,True,train
1986-05,1986,5,-0.53,-0.12,-0.26,-0.33,-0.42,-0.71,-0.37,-1.03,-0.4267,-0.53,-0.2,0.18,0.5,-0.866,-0.53,-0.34,Neutral,0.32,0.44,Neutral,Neutral,True,True,True,train
1986-06,1986,6,-0.31,-0.04,0.02,-0.53,-0.33,-0.42,-0.41,-0.91,-0.39,-0.46,0.22,0.11,0.0,-1.0,-0.26,-0.39,Neutral,0.53,0.71,El Nino,Neutral,True,True,True,train
1986-07,1986,7,-0.11,0.22,0.41,-0.31,-0.53,-0.33,-0.66,-0.74,-0.3167,-0.34,0.2,0.22,-0.5,-0.866,0.02,-0.53,Neutral,0.81,0.94,El Nino,Neutral,True,True,True,train
1986-08,1986,8,0.32,0.44,0.97,-0.11,-0.31,-0.53,-0.71,-0.56,-0.0333,-0.192,0.43,0.85,-0.866,-0.5,0.41,-0.26,Neutral,1.01,1.14,El Nino,Neutral,True,True,True,train
1986-09,1986,9,0.53,0.71,1.29,0.32,-0.11,-0.31,-0.42,-0.7,0.2467,-0.02,0.21,0.84,-1.0,-0.0,0.97,0.02,Neutral,1.12,1.22,El Nino,Neutral,True,True,True,train
1986-10,1986,10,0.81,0.94,0.56,0.53,0.32,-0.11,-0.33,-0.49,0.5533,0.248,0.28,0.92,-0.866,0.5,1.29,0.41,El Nino,1.14,1.23,El Nino,El Nino,True,True,True,train
1986-11,1986,11,1.01,1.14,0.64,0.81,0.53,0.32,-0.53,-0.37,0.7833,0.512,0.2,0.69,-0.5,0.866,0.56,0.97,El Nino,1.13,1.19,El Nino,El Nino,True,True,True,train
1986-12,1986,12,1.12,1.22,1.06,1.01,0.81,0.53,-0.31,-0.41,0.98,0.758,0.11,0.59,-0.0,1.0,0.64,1.29,El Nino,0.98,1.06,El Nino,El Nino,True,True,True,train
1987-01,1987,1,1.14,1.23,1.03,1.12,1.01,0.81,-0.11,-0.66,1.09,0.922,0.02,0.33,0.5,0.866,1.06,0.56,El Nino,0.58,0.95,El Nino,El Nino,True,True,True,train
1987-02,1987,2,1.13,1.19,1.16,1.14,1.12,1.01,0.32,-0.71,1.13,1.042,-0.01,0.12,0.866,0.5,1.03,0.64,El Nino,0.62,0.97,El Nino,El Nino,True,True,True,train
1987-03,1987,3,0.98,1.06,1.57,1.13,1.14,1.12,0.53,-0.42,1.0833,1.076,-0.15,-0.14,1.0,0.0,1.16,1.06,El Nino,0.92,1.22,El Nino,El Nino,True,True,True,train
1987-04,1987,4,0.58,0.95,1.75,0.98,1.13,1.14,0.81,-0.33,0.8967,0.99,-0.4,-0.56,0.866,-0.5,1.57,1.03,El Nino,1.29,1.51,El Nino,El Nino,True,True,True,train
1987-05,1987,5,0.62,0.97,1.97,0.58,0.98,1.13,1.01,-0.53,0.7267,0.89,0.04,-0.51,0.5,-0.866,1.75,1.16,El Nino,1.57,1.7,El Nino,El Nino,True,True,True,train
1987-06,1987,6,0.92,1.22,2.07,0.62,0.58,0.98,1.12,-0.31,0.7067,0.846,0.3,-0.06,0.0,-1.0,1.97,1.57,El Nino,1.65,1.65,El Nino,El Nino,True,True,True,train
1987-07,1987,7,1.29,1.51,1.88,0.92,0.62,0.58,1.14,-0.11,0.9433,0.878,0.37,0.71,-0.5,-0.866,2.07,1.75,El Nino,1.24,1.48,El Nino,El Nino,True,True,True,train
1987-08,1987,8,1.57,1.7,1.46,1.29,0.92,0.62,1.13,0.32,1.26,0.996,0.28,0.95,-0.866,-0.5,1.88,1.97,El Nino,1.07,1.25,El Nino,El Nino,True,True,True,train
1987-09,1987,9,1.65,1.65,1.26,1.57,1.29,0.92,0.98,0.53,1.5033,1.21,0.08,0.73,-1.0,-0.0,1.46,2.07,El Nino,0.94,1.11,El Nino,El Nino,True,True,True,train
1987-10,1987,10,1.24,1.48,1.18,1.65,1.57,1.29,0.58,0.81,1.4867,1.334,-0.41,-0.05,-0.866,0.5,1.26,1.88,El Nino,0.9,0.81,El Nino,El Nino,True,True,True,train
1987-11,1987,11,1.07,1.25,0.91,1.24,1.65,1.57,0.62,1.01,1.32,1.364,-0.17,-0.5,-0.5,0.866,1.18,1.46,El Nino,0.28,0.54,El Nino,El Nino,True,True,True,train
1987-12,1987,12,0.94,1.11,0.79,1.07,1.24,1.65,0.92,1.12,1.0833,1.294,-0.13,-0.71,-0.0,1.0,0.91,1.26,El Nino,0.1,0.14,Neutral,El Nino,True,True,True,train
1988-01,1988,1,0.9,0.81,0.63,0.94,1.07,1.24,1.29,1.14,0.97,1.16,-0.04,-0.34,0.5,0.866,0.79,1.18,El Nino,-0.44,-0.31,Neutral,El Nino,True,True,True,train
1988-02,1988,2,0.28,0.54,0.33,0.9,0.94,1.07,1.57,1.13,0.7067,0.886,-0.62,-0.79,0.866,0.5,0.63,0.91,El Nino,-1.25,-0.88,La Nina,El Nino,True,True,True,train
1988-03,1988,3,0.1,0.14,0.17,0.28,0.9,0.94,1.65,0.98,0.4267,0.658,-0.18,-0.84,1.0,0.0,0.33,0.79,Neutral,-1.74,-1.3,La Nina,Neutral,True,True,True,train
1988-04,1988,4,-0.44,-0.31,-0.01,0.1,0.28,0.9,1.24,0.58,-0.02,0.356,-0.54,-1.34,0.866,-0.5,0.17,0.63,Neutral,-1.74,-1.3,La Nina,Neutral,True,True,True,train
1988-05,1988,5,-1.25,-0.88,-0.39,-0.44,0.1,0.28,1.07,0.62,-0.53,-0.082,-0.81,-1.53,0.5,-0.866,-0.01,0.33,La Nina,-1.19,-1.11,La Nina,La Nina,True,True,True,train
1988-06,1988,6,-1.74,-1.3,-1.18,-1.25,-0.44,0.1,0.94,0.92,-1.1433,-0.61,-0.49,-1.84,0.0,-1.0,-0.39,0.17,La Nina,-1.0,-1.19,La Nina,La Nina,True,True,True,train
1988-07,1988,7,-1.74,-1.3,-1.77,-1.74,-1.25,-0.44,0.9,1.29,-1.5767,-1.014,0.0,-1.3,-0.5,-0.866,-1.18,-0.01,La Nina,-1.9,-1.48,La Nina,La Nina,True,True,True,train
1988-08,1988,8,-1.19,-1.11,-1.81,-1.74,-1.74,-1.25,0.28,1.57,-1.5567,-1.272,0.55,0.06,-0.866,-0.5,-1.77,-0.39,La Nina,-2.05,-1.8,La Nina,La Nina,True,True,True,train
1988-09,1988,9,-1.0,-1.19,-1.81,-1.19,-1.74,-1.74,0.1,1.65,-1.31,-1.384,0.19,0.74,-1.0,-0.0,-1.81,-1.18,La Nina,-1.96,-1.85,La Nina,La Nina,True,True,True,train
1988-10,1988,10,-1.9,-1.48,-1.6,-1.0,-1.19,-1.74,-0.44,1.24,-1.3633,-1.514,-0.9,-0.16,-0.866,0.5,-1.81,-1.77,La Nina,-1.97,-1.69,La Nina,La Nina,True,True,True,train
1988-11,1988,11,-2.05,-1.8,-1.71,-1.9,-1.0,-1.19,-1.25,1.07,-1.65,-1.576,-0.15,-0.86,-0.5,0.866,-1.6,-1.81,La Nina,-1.47,-1.43,La Nina,La Nina,True,True,True,train
1988-12,1988,12,-1.96,-1.85,-1.55,-2.05,-1.9,-1.0,-1.74,0.94,-1.97,-1.62,0.09,-0.96,-0.0,1.0,-1.71,-1.81,La Nina,-1.21,-1.08,La Nina,La Nina,True,True,True,train
1989-01,1989,1,-1.97,-1.69,-1.12,-1.96,-2.05,-1.9,-1.74,0.9,-1.9933,-1.776,-0.01,-0.07,0.5,0.866,-1.55,-1.6,La Nina,-1.08,-0.83,La Nina,La Nina,True,True,True,train
1989-02,1989,2,-1.47,-1.43,-1.1,-1.97,-1.96,-2.05,-1.19,0.28,-1.8,-1.87,0.5,0.58,0.866,0.5,-1.12,-1.71,La Nina,-0.88,-0.58,La Nina,La Nina,True,True,True,train
1989-03,1989,3,-1.21,-1.08,-1.24,-1.47,-1.97,-1.96,-1.0,0.1,-1.55,-1.732,0.26,0.75,1.0,0.0,-1.1,-1.55,La Nina,-0.59,-0.4,Neutral,La Nina,True,True,True,train
1989-04,1989,4,-1.08,-0.83,-1.09,-1.21,-1.47,-1.97,-1.9,-0.44,-1.2533,-1.538,0.13,0.89,0.866,-0.5,-1.24,-1.12,La Nina,-0.57,-0.31,Neutral,La Nina,True,True,True,train
1989-05,1989,5,-0.88,-0.58,-1.03,-1.08,-1.21,-1.47,-2.05,-1.25,-1.0567,-1.322,0.2,0.59,0.5,-0.866,-1.09,-1.1,La Nina,-0.53,-0.27,Neutral,La Nina,True,True,True,train
1989-06,1989,6,-0.59,-0.4,-1.0,-0.88,-1.08,-1.21,-1.96,-1.74,-0.85,-1.046,0.29,0.62,0.0,-1.0,-1.03,-1.24,La Nina,-0.3,-0.24,Neutral,La Nina,True,True,True,train
1989-07,1989,7,-0.57,-0.31,-1.08,-0.59,-0.88,-1.08,-1.97,-1.74,-0.68,-0.866,0.02,0.51,-0.5,-0.866,-1.0,-1.09,La Nina,-0.4,-0.22,Neutral,La Nina,True,True,True,train
1989-08,1989,8,-0.53,-0.27,-0.66,-0.57,-0.59,-0.88,-1.47,-1.19,-0.5633,-0.73,0.04,0.35,-0.866,-0.5,-1.08,-1.03,La Nina,-0.45,-0.16,Neutral,La Nina,True,True,True,train
1989-09,1989,9,-0.3,-0.24,-0.53,-0.53,-0.57,-0.59,-1.21,-1.0,-0.4667,-0.574,0.23,0.29,-1.0,-0.0,-0.66,-1.0,Neutral,-0.13,-0.05,Neutral,Neutral,True,True,True,train
1989-10,1989,10,-0.4,-0.22,-0.49,-0.3,-0.53,-0.57,-1.08,-1.9,-0.41,-0.478,-0.1,0.17,-0.866,0.5,-0.53,-1.08,Neutral,0.01,0.14,Neutral,Neutral,True,True,True,train
1989-11,1989,11,-0.45,-0.16,-0.36,-0.4,-0.3,-0.53,-0.88,-2.05,-0.3833,-0.45,-0.05,0.08,-0.5,0.866,-0.49,-0.66,Neutral,0.21,0.21,Neutral,Neutral,True,True,True,train
1989-12,1989,12,-0.13,-0.05,-0.07,-0.45,-0.4,-0.3,-0.59,-1.96,-0.3267,-0.362,0.32,0.17,-0.0,1.0,-0.36,-0.53,Neutral,0.04,0.28,Neutral,Neutral,True,True,True,train
1990-01,1990,1,0.01,0.14,0.13,-0.13,-0.45,-0.4,-0.57,-1.97,-0.19,-0.254,0.14,0.41,0.5,0.866,-0.07,-0.49,Neutral,0.08,0.29,Neutral,Neutral,True,True,True,train
1990-02,1990,2,0.21,0.21,0.45,0.01,-0.13,-0.45,-0.53,-1.47,0.03,-0.152,0.2,0.66,0.866,0.5,0.13,-0.36,Neutral,0.08,0.29,Neutral,Neutral,True,True,True,train
1990-03,1990,3,0.04,0.28,0.61,0.21,0.01,-0.13,-0.3,-1.21,0.0867,-0.064,-0.17,0.17,1.0,0.0,0.45,-0.07,Neutral,-0.08,0.31,Neutral,Neutral,True,True,True,train
1990-04,1990,4,0.08,0.29,0.17,0.04,0.21,0.01,-0.4,-1.08,0.11,0.042,0.04,0.07,0.866,-0.5,0.61,0.13,Neutral,0.09,0.33,Neutral,Neutral,True,True,True,train
1990-05,1990,5,0.08,0.29,0.08,0.08,0.04,0.21,-0.45,-0.88,0.0667,0.084,0.0,-0.13,0.5,-0.866,0.17,0.45,Neutral,0.22,0.38,Neutral,Neutral,True,True,True,train
1990-06,1990,6,-0.08,0.31,0.04,0.08,0.08,0.04,-0.13,-0.59,0.0267,0.066,-0.16,-0.12,0.0,-1.0,0.08,0.61,Neutral,0.22,0.39,Neutral,Neutral,True,True,True,train
1990-07,1990,7,0.09,0.33,0.13,-0.08,0.08,0.08,0.01,-0.57,0.03,0.042,0.17,0.01,-0.5,-0.866,0.04,0.17,Neutral,0.21,0.35,Neutral,Neutral,True,True,True,train
1990-08,1990,8,0.22,0.38,0.02,0.09,-0.08,0.08,0.21,-0.53,0.0767,0.078,0.13,0.14,-0.866,-0.5,0.13,0.08,Neutral,0.1,0.4,Neutral,Neutral,True,True,True,train
1990-09,1990,9,0.22,0.39,0.23,0.22,0.09,-0.08,0.04,-0.3,0.1767,0.106,0.0,0.3,-1.0,-0.0,0.02,0.04,Neutral,0.35,0.41,Neutral,Neutral,True,True,True,train
1990-10,1990,10,0.21,0.35,-0.06,0.22,0.22,0.09,0.08,-0.4,0.2167,0.132,-0.01,0.12,-0.866,0.5,0.23,0.13,Neutral,0.49,0.41,Neutral,Neutral,True,True,True,train
1990-11,1990,11,0.1,0.4,0.12,0.21,0.22,0.22,0.08,-0.45,0.1767,0.168,-0.11,-0.12,-0.5,0.866,-0.06,0.02,Neutral,0.32,0.26,Neutral,Neutral,True,True,True,train
1990-12,1990,12,0.35,0.41,0.31,0.1,0.21,0.22,-0.08,-0.13,0.22,0.22,0.25,0.13,-0.0,1.0,0.12,0.23,Neutral,0.03,0.22,Neutral,Neutral,True,True,True,train
1991-01,1991,1,0.49,0.41,0.19,0.35,0.1,0.21,0.09,0.01,0.3133,0.274,0.14,0.28,0.5,0.866,0.31,-0.06,Neutral,0.19,0.26,Neutral,Neutral,True,True,True,train
1991-02,1991,2,0.32,0.26,0.09,0.49,0.35,0.1,0.22,0.21,0.3867,0.294,-0.17,0.22,0.866,0.5,0.19,0.12,Neutral,0.26,0.45,Neutral,Neutral,True,True,True,train
1991-03,1991,3,0.03,0.22,0.21,0.32,0.49,0.35,0.22,0.04,0.28,0.258,-0.29,-0.32,1.0,0.0,0.09,0.31,Neutral,0.52,0.64,El Nino,Neutral,True,True,True,train
1991-04,1991,4,0.19,0.26,0.2,0.03,0.32,0.49,0.21,0.08,0.18,0.276,0.16,-0.3,0.866,-0.5,0.21,0.19,Neutral,0.76,0.73,El Nino,Neutral,True,True,True,train
1991-05,1991,5,0.26,0.45,0.36,0.19,0.03,0.32,0.1,0.08,0.16,0.258,0.07,-0.06,0.5,-0.866,0.2,0.09,Neutral,0.68,0.64,El Nino,Neutral,True,True,True,train
1991-06,1991,6,0.52,0.64,0.97,0.26,0.19,0.03,0.35,-0.08,0.3233,0.264,0.26,0.49,0.0,-1.0,0.36,0.21,Neutral,0.42,0.62,El Nino,Neutral,True,True,True,train
1991-07,1991,7,0.76,0.73,0.91,0.52,0.26,0.19,0.49,0.09,0.5133,0.352,0.24,0.57,-0.5,-0.866,0.97,0.2,El Nino,0.86,0.79,El Nino,El Nino,True,True,True,train
1991-08,1991,8,0.68,0.64,0.37,0.76,0.52,0.26,0.32,0.22,0.6533,0.482,-0.08,0.42,-0.866,-0.5,0.91,0.36,El Nino,1.2,1.21,El Nino,El Nino,True,True,True,train
1991-09,1991,9,0.42,0.62,0.53,0.68,0.76,0.52,0.03,0.22,0.62,0.528,-0.26,-0.1,-1.0,-0.0,0.37,0.97,El Nino,1.69,1.53,El Nino,El Nino,True,True,True,train
1991-10,1991,10,0.86,0.79,0.97,0.42,0.68,0.76,0.19,0.21,0.6533,0.648,0.44,0.1,-0.866,0.5,0.53,0.91,El Nino,1.84,1.71,El Nino,El Nino,True,True,True,train
1991-11,1991,11,1.2,1.21,1.04,0.86,0.42,0.68,0.26,0.1,0.8267,0.784,0.34,0.52,-0.5,0.866,0.97,0.37,El Nino,1.78,1.63,El Nino,El Nino,True,True,True,train
1991-12,1991,12,1.69,1.53,1.23,1.2,0.86,0.42,0.52,0.35,1.25,0.97,0.49,1.27,-0.0,1.0,1.04,0.53,El Nino,1.38,1.48,El Nino,El Nino,True,True,True,train
1992-01,1992,1,1.84,1.71,1.68,1.69,1.2,0.86,0.76,0.49,1.5767,1.202,0.15,0.98,0.5,0.866,1.23,0.97,El Nino,1.2,1.29,El Nino,El Nino,True,True,True,train
1992-02,1992,2,1.78,1.63,1.59,1.84,1.69,1.2,0.68,0.32,1.77,1.474,-0.06,0.58,0.866,0.5,1.68,1.04,El Nino,1.04,1.06,El Nino,El Nino,True,True,True,train
1992-03,1992,3,1.38,1.48,1.72,1.78,1.84,1.69,0.42,0.03,1.6667,1.578,-0.4,-0.31,1.0,0.0,1.59,1.23,El Nino,0.58,0.73,El Nino,El Nino,True,True,True,train
1992-04,1992,4,1.2,1.29,1.98,1.38,1.78,1.84,0.86,0.19,1.4533,1.578,-0.18,-0.64,0.866,-0.5,1.72,1.68,El Nino,0.22,0.37,Neutral,El Nino,True,True,True,train
1992-05,1992,5,1.04,1.06,1.68,1.2,1.38,1.78,1.2,0.26,1.2067,1.448,-0.16,-0.74,0.5,-0.866,1.98,1.59,El Nino,0.05,0.09,Neutral,El Nino,True,True,True,train
